id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.34E+18,Marc Bailey,"Leeds, England",Associate Professor of Vascular Medicine & @TheBHF Intermediate Fellow @UoL_LICAMM | Vascular Surgery @LeedsHospitals | Aneurysm Research | Food | Wine | Gin,25/07/16 18:03,730,836,4659,False,31/12/20 13:00,"Exactly this. 

Talk about clutching defeat from the jaws of victory. 

#PfizerBioNTech https://t.co/qj97MNVaR9",['PfizerBioNTech'],Twitter for iPhone,0,0,False
1.34E+18,Liz Hanbury 🎄,UK,"Author, member of RNA & Society of Authors. Fan of teapots, theatre, history, drama, art, cake and geeky science stuff.",10/02/12 13:13,2032,1877,311766,False,31/12/20 12:45,"Just taken my mom for her first dose of #PfizerBioNTech vaccine 👍🏻💉 thanks to all the scientists, healthcare worker… https://t.co/KtPG14irOr",['PfizerBioNTech'],Twitter for iPhone,2,26,False
1.34E+18,Kristina,"London, UK","Adult community Speech and Language Therapist • Books & reading • Sketching • Wandering • A little bit Scottish, a little bit German, quite a bit Australian",06/08/11 7:38,60,337,1810,False,31/12/20 12:38,Absolutely agree. Govt must publish their justification for changing #SecondDose #PfizerBioNTech #CovidVaccine from… https://t.co/3kMiAGIlrl,"['SecondDose', 'PfizerBioNTech', 'CovidVaccine']",Twitter for Android,1,4,False
1.34E+18,Maria Graça Carvalho,"Lisbon, Portugal","Member European Parliament, SAM Unit, Former Principal Advisor EC,Former Minister Science, Innovation and Higher Education Portugal,Professor Energy & Climate",11/04/09 1:08,3661,2074,3217,True,31/12/20 12:37,The main differences between #PfizerBioNTech #vaccine and #AstraZeneca #oxfordvaccine  https://t.co/jbtwY5c8Kc,"['PfizerBioNTech', 'vaccine', 'AstraZeneca', 'oxfordvaccine']",Twitter for iPhone,0,0,False
1.34E+18,Cllr Will Grover,Lincolnshire,"Tory, Lincs Councillor, ale, train and walking enthusiast. All comments my own.",08/07/12 22:23,618,1402,1732,False,31/12/20 12:35,Proud day when you get to take your 92 year old Nan for her first dose of the #PfizerBioNTech vaccine at Louth Hosp… https://t.co/xEhdEPbz5E,['PfizerBioNTech'],Twitter for Android,0,17,False
1.34E+18,Butool Hisam,"Karachi, Pakistan","Pakistani Muslim. Doctor. Blogger. 
https://t.co/RYgNChTCYK
https://t.co/VhIncqC8Wz
#FRIP. Research Associate @AKUGlobal",16/10/11 8:26,254,682,1296,False,31/12/20 12:21,"Ok...WOW. Also, these are major #couplegoals right here. On a quest to do some good together. #CovidVaccine… https://t.co/mMcazy7HCJ","['couplegoals', 'CovidVaccine']",Twitter Web App,0,0,False
1.34E+18,ViewsOfficial,"Glasgow, Scotland","Cultural commentator on global happenings in politics, entertainment, sport and pop culture",18/02/17 16:30,31,108,3278,False,31/12/20 12:15,"@BrewDogJames @MattHancock @NicolaSturgeon @BrewDog Phenomenal idea James, i applaud u. The fact that here in Scotl… https://t.co/5z0Zpiv3au",,Twitter for Android,0,0,False
1.34E+18,Simon Hodes ⬅️2m➡️ 😷,"GP Partner, Watford ",#Chronoptimist • NHS GP • LMC Rep •Trainer • Appraiser • #ItsNotJustCovid #ContinuityOfCare #Diabetes #PatientsAtTheCentre • Old Manc • Own Views • 🏊🏃🚴‍♀️,28/07/14 13:32,2117,2513,21107,False,31/12/20 11:49,"@TheStraightBatt @Oldboatie @yvettedoc50 @HelenRSalisbury @gmcuk @the_mdu @MHRAgovuk Article says it all
Experts ar… https://t.co/yWetGyrfAU",,Twitter for Android,1,5,False
1.34E+18,BurtRenault 💙,,Life is good. Cherish each day.,31/05/17 14:14,224,698,103173,False,31/12/20 11:16,#VaccineQuestions I just read that the vaccine is not licensed for children. Is this under 16s? Is it licensed for… https://t.co/A9DdulIxqG,['VaccineQuestions'],Twitter for Android,0,1,False
1.34E+18,Helen Hand,,BT Lifestyle make up and beauty expert. Make up artist for @GMB @ITVLorraineShow #ITV #GoodMorningBritain. Freelance #makeup artist. All views are my own,12/12/11 14:58,8522,1359,27245,False,31/12/20 11:07,Today is a good day!! Thank you! thank you! thank you! NHS and Pfizer-BioNTech. vaccine all done for now. No pain a… https://t.co/IsujjhiHoq,,Instagram,0,2,False
1.34E+18,xx_Chelle_xx,"Feltham, Middlesex ",I'm a Nurse and a very proud mum of 5 fabtastic children. Bubbly blonde ready for a laugh. Enuf said......,04/01/11 20:05,83,323,515,False,31/12/20 11:00,Last shift of 2020 done yesterday and also a little bonus from the NHS!! #stayathome #covidvaccine #pfizerbiontech https://t.co/h7pSwx86th,"['stayathome', 'covidvaccine', 'pfizerbiontech']",Instagram,0,0,False
1.34E+18,Sue Reeve ♥️🧡💛💚💙💜🇪🇺🇪🇺🏳️‍🌈🏳️‍🌈,Glasgow environs.,"Londoner now living in Glasgow suburbs via The Cotswolds & Manchester. Likes news & current affairs, local produce, cricket, cats. Rebellious Catholic. I❤️Mcr",28/12/10 19:17,1391,2203,57582,False,31/12/20 10:49,"#OxfordAstraZeneca vaccine rollout plan changed following approval 

Why start fiddling with timeline for 2nd dose… https://t.co/ladfZg3SCS",['OxfordAstraZeneca'],Twitter for iPad,0,1,False
1.34E+18,Erika Reeves 💙 #StayHomeSaveLives 🇪🇺🇬🇧🇩🇪 🔶,"Bristol, England",British-German Photographer and mum. European. 🇬🇧🇩🇪🇪🇺 🔶 #CampaignToRejoin #LeaveALightOn #MakeVotesMatter #LibDems #NatashasLaw #StayHomeSaveLives,30/07/10 19:18,234,603,6996,False,31/12/20 10:40,Concerning - Questions hang over UK's rollout of #oxfordastrazeneca /AstraZeneca jab - and #PfizerBioNTech #vaccine… https://t.co/K9SOogne7u,"['oxfordastrazeneca', 'PfizerBioNTech', 'vaccine']",Twitter for iPhone,0,0,False
1.34E+18,"Erich E. P. Honecker (chosen, not yet elected)",Ost-Berlin,Ehemaliger und zukünftiger Generalsekretär / Kanzler Deutschlands. REGIERUNGSTREU BIS IN DEN IMPFTOD. PRO ALTERNATIVLOSIGKEIT. GLOBALIST. ALIEN TRANSHUMANIST.,27/05/09 7:36,43,14,262,False,31/12/20 10:35,"@zerohedge Very Good! Everybody is completely free to chose from at least three great vaccines:
#AstraZeneca for th… https://t.co/ae9V03yvEb",['AstraZeneca'],Twitter Web App,0,0,False
1.34E+18,Greata Vegetable,world,the pinned tweet is some punkmusic of my band. click #marcusvegetable 2 watch musicvideos or #ViciousVegetable and for older german songs #punkauslp,18/05/11 5:39,304,743,1473,False,31/12/20 10:35,#Hello2021 and i really hope u will be more fun tehn #lastyear wiht #coronavirus now dat we hvea #vaccincovid… https://t.co/4eNyTzEctl,"['Hello2021', 'lastyear', 'coronavirus', 'vaccincovid']",Twitter Web App,0,1,False
1.34E+18,Gemma Champ,UK,"Copywriter, content director, magic-dust-sprinkler; music obsessive; lion tamer; global luxury tastemaker™; artist darling; DJ, innit.",14/07/11 18:47,1500,2108,151670,False,31/12/20 10:33,What are they thinking? This is absolute madness - the one glimmer of hope we have and it looks like the government… https://t.co/H67NmdI1ft,,Twitter for iPhone,0,1,False
1.34E+18,Hugh Sykes,,"'Award winning' ex BBC 📻 🎥  journalist since 1974. Mostly overseas since 2000, eg Iraq, Iran, Pakistan, India, Turkey. 
https://t.co/0Kr6tLZS4Y…",23/05/08 10:00,7383,1820,19471,False,31/12/20 10:28,#COVID_19 The @MattHancock decision to delay the second dose of the #PfizerBioNTech #vaccine may backfire - @pfizer… https://t.co/JRC7pLC1CG,"['COVID_19', 'PfizerBioNTech', 'vaccine']",Twitter Web App,10,14,False
1.34E+18,Sally snodin 🌈,,Proud to be working for the NHS at 70! MSK Physio | Views are my own.,17/02/12 7:50,137,293,7105,False,31/12/20 10:18,"COVID-19 vaccine 💉✔️! Thank you @ESHTNHS for the organised, professional service and delivery of a massive and cruc… https://t.co/JWnrKO2SoB",,Twitter for iPhone,0,12,False
1.34E+18,Ògbẹ́ni Omoluabi #EndSARS,"Brisbane, Australia","African angel on assignment in the Oceania. IT Project Management. Travel, Food & Photography, * RTs not endorsement.",13/06/09 23:26,8936,9526,8519,False,31/12/20 9:56,"Majority of those who responded to my poll think #Nigeria government will invest in #PfizerBioNTech vaccine , follo… https://t.co/437cWJPoPC","['Nigeria', 'PfizerBioNTech']",Twitter for iPhone,0,0,False
1.34E+18,🕷Financial Bear 3.5%,#KeepFightingMichael,"Pro the EU for the opportunities it offers citizens.Lower tax,less authority, power to the people not politicians. Love coffee,running, Formula-E",10/03/12 8:03,1678,899,29447,False,31/12/20 9:50,Interesting to see 41.7% of people who voted said they would take the #AstraZeneca vaccine yet they have no informa… https://t.co/GpU4PJNvEM,['AstraZeneca'],Twitter Web App,0,0,False
1.34E+18,Tom,United Kingdom,"Professional.

Invest to make retirement come earlier. 

#LandRoverDefender 

Anaesthetist in training.",27/09/18 22:33,61,186,699,False,31/12/20 9:46,"Pfizer dose 1; informed consent, based in clinical trial data, booked appt for dose 2 at three weeks. 

Govt; chang… https://t.co/P7SraAt9a3",,Twitter Web App,0,2,False
1.34E+18,Simon Hodes ⬅️2m➡️ 😷,"GP Partner, Watford ",#Chronoptimist • NHS GP • LMC Rep •Trainer • Appraiser • #ItsNotJustCovid #ContinuityOfCare #Diabetes #PatientsAtTheCentre • Old Manc • Own Views • 🏊🏃🚴‍♀️,28/07/14 13:32,2117,2513,21107,False,31/12/20 8:22,"@yvettedoc50 @HelenRSalisbury @gmcuk @the_mdu advice please 🙏

@MHRAgovuk 
#CovidVaccine #PfizerBioNTech ⬇️ https://t.co/UVjMUHvv32","['CovidVaccine', 'PfizerBioNTech']",Twitter Web App,30,45,False
1.34E+18,Frankie,Oregon/Greece/Cyprus,I'm a girl. 👩‍💻😸💄,22/11/16 23:17,181,826,3704,False,31/12/20 8:08,"#Swiss nursing home resident reportedly #dies after getting #COVID19 #vaccine 

#coronavirus #CoronavirusVaccine… https://t.co/jChAP1ijNi","['Swiss', 'dies', 'COVID19', 'vaccine', 'coronavirus', 'CoronavirusVaccine']",Twitter Web App,0,0,False
1.34E+18,Laura,"West Linton, Scottish Borders","Xmas holiday bubbles: just because you legally can, doesn't mean you should.",16/03/18 15:33,128,388,1557,False,31/12/20 7:18,"Regulatory capture: @MHRAgovuk 
Approval for dosage regimens that have no supporting data.
I'm truly shocked.… https://t.co/1mjt98Ugak",,Twitter for Android,0,0,False
1.34E+18,Rob.B.S. 🏍 🎸🥁,"Currently: STOWMARKET, UK.","Guitarist, Drummer, ‘Harp’ Player, ICE MotorCyclist & Electric Car Driver. Love Music. Loath Corrupt Politicians & Ill Informed Opinion. Still ‘Shielding’. 🥴",26/03/20 10:13,5,40,288,False,31/12/20 6:57,@GMB “#PfizerBioNTech said that their #vaccine was NOT designed to be used in 2 shots 12 weeks apart. In a statemen… https://t.co/Xt8bT3QZIf,"['PfizerBioNTech', 'vaccine']",Twitter for iPad,0,0,False
1.34E+18,Meg D,TX,"like I ever use this. science, music, books, animals, fishkeeping.",23/06/13 19:39,18,104,1813,False,31/12/20 5:52,Yo this medtech is vaccinated!  #CovidVaccine  #PfizerBioNTech,"['CovidVaccine', 'PfizerBioNTech']",Twitter for Android,0,0,False
1.34E+18,حسن سجواني 🇦🇪 Hassan Sajwani,"Dubai, United Arab Emirates","Hassan Sajwani an #Emirati tweets #news #tech business #counterTerrorism, politics, RTs not endorsements.Patriot #الله_ثم_الوطن_ثم_رئيس_الدولة Personal account",08/12/11 17:40,96276,597,32956,True,31/12/20 4:24,"Dubai Health Authority Director-General, H.E. Humaid Al Qutami received the first dose of the #PfizerBioNTech Covid… https://t.co/ir5X69sUAp",['PfizerBioNTech'],Twitter for iPhone,5,33,False
1.34E+18,Linh Chameleon,,"I love films, theatre, books and music http://t.co/RVNOiiqyii",21/04/09 11:52,497,460,34097,False,31/12/20 2:43,I only have faith in tried and thoroughly tested vaccines. So far #OxfordAstraZeneca #PfizerBioNTech and #Moderna C… https://t.co/ooR5soTCzH,"['OxfordAstraZeneca', 'PfizerBioNTech', 'Moderna']",Twitter for Android,0,0,False
1.34E+18,Global Infodemic,,An epidemiologist guiding you through the information overload. Providing trustworthy sources and reliable guidance in the face of excessive noise.,03/04/20 14:35,26,40,1253,False,31/12/20 0:27,"Results of #PfizerBioNTech #vaccine Phase 3 trial in over 43,000 volunteers over 16 years old, multi-country. 

95%… https://t.co/3juJUyNa7Z","['PfizerBioNTech', 'vaccine']",Twitter Web App,0,0,False
1.34E+18,Cheryl Lee,England ,"Loves people, organisations, behaviour and food.  OD / HR / leadership dev. freelancer. Mum, nagger, food lover (oh yes!), ex-hockey player, runner (sometimes).",28/01/16 9:50,854,1337,6061,False,31/12/20 0:09,"My Grandad is 89 and he’s one for sayings. Two of his favourites seem apt for today: 

1. More haste, less speed
2.… https://t.co/AeeX6RPVwX",,Twitter Web App,0,12,False
1.34E+18,Suzanne Devkota,"Los Angeles, CA",Assistant Prof @CedarsSinai in the Division of Gastroenterology. Lover of all things microbial. *We’re hiring!*,14/09/15 20:02,1854,532,1806,False,30/12/20 23:45,"Back in March I could’ve never imagined this day would come before the end of the year. Science, I knew I loved you… https://t.co/XQzqSklmNl",,Twitter for iPhone,5,114,False
1.34E+18,bran,"Philadelphia, PA",professional Uber driver that knows what failure looks like 🚑,01/09/11 4:11,120,111,1492,False,30/12/20 23:31,"The Pfizer vaccine gave me a headache, which turned into a migraine, which developed into full blown flu symptoms.… https://t.co/W6xUpVt2gK",,Twitter for iPhone,0,0,False
1.34E+18,"Nataniel Lester-Coll, MD","Vermont, USA","Radiation Oncologist @UVMMedCenter Asst Prof @UVMLarnerMed • Married @candaspinar, Ayla’s dad • Alum @PennMedicine @YaleMed • #MedEd #AdvancesRO editor #HSRonc",14/01/14 21:31,3620,1732,20547,True,30/12/20 23:25,"🚨The #PfizerBioNTech #CovidVaccine trial is now published in @NEJM 

#VaccinesWork
https://t.co/B5YHq3z271 https://t.co/irKHW4WERY","['PfizerBioNTech', 'CovidVaccine', 'VaccinesWork']",Twitter for iPhone,1,5,False
1.34E+18,"Dr FAB, MD",Pakistan,"Reality bites & so does my Blog. Dare to indulge into truth because you can't afford your denial anymore. Mother, Physician, Philanthropist, Political Activist.",20/04/14 14:54,570,243,12626,False,30/12/20 22:59,Be scared. Be fearful. Be petrified. Take the shot. #USA #US #COVID19 #COVIDIOT #PfizerBioNTech #pfizerbiotech… https://t.co/UbSbv3BaNq,"['USA', 'US', 'COVID19', 'COVIDIOT', 'PfizerBioNTech', 'pfizerbiotech']",Twitter for iPhone,1,0,False
1.34E+18,Valeria Shlyakhto,"Freiburg, Germany ","Oncohematology, Bone marrow transplantation - clinical fellow",23/08/19 3:00,25,78,67,False,30/12/20 22:52,"Today I’ve got the best present for New Year’s Eve - a #CovidVaccine. A huge thanks to all, who made this possible!… https://t.co/l1Xqhi57Qn",['CovidVaccine'],Twitter for iPhone,0,11,False
1.34E+18,Zainab Al-Kharsan,"London, England","Primary Care Network Pharmacist
@EalingGP @NetworkNGP",17/07/17 13:22,521,370,998,False,30/12/20 22:41,Very fortunate to have received my first dose of #PfizerBioNTech after a day spent vaccinating at the local hub. Wo… https://t.co/Gc0rz0Qta1,['PfizerBioNTech'],Twitter Web App,0,1,False
1.34E+18,Meghan Acres,,"Was 🔬 now 💉 Academic core medical trainee - clinical interest in haematology malignancy, research interest in digital and molecular pathology.",19/06/18 9:45,133,146,571,False,30/12/20 22:21,So grateful for the 1st dose of the #PfizerBioNTech vaccine. On the same day the #OxfordAstraZeneca vaccine was app… https://t.co/H1CH7joGz6,"['PfizerBioNTech', 'OxfordAstraZeneca']",Twitter for iPhone,2,36,False
1.34E+18,Walker.TX.Ranger,"Allen, TX",I hope we all make it. #DouglassvilleTX #TAMUCC @Tamuccalphas  ΑΦΑ Made 🤙🏿 #FutureSurgicalPA 🦴🔨#Surgerylife #TheWalkers2021 #Steelers,15/04/14 0:45,199,524,1898,False,30/12/20 22:14,"#PfizerBioNTech #COVID19 ""There is always a  light at the end of the tunnel, but the way out is through.” https://t.co/pF3WqGk0n1","['PfizerBioNTech', 'COVID19']",Twitter for Android,0,2,False
1.34E+18,anna holligan 🎙,"The Hague, The Netherlands",Foreign correspondent @bbcnews Journalist. Filmmaker. Storyteller. Radio presenter.💙 digital. 🏴󠁧󠁢󠁳󠁣󠁴󠁿Anna.Holligan@BBC.co.uk 📬,17/01/09 6:58,24334,8337,17053,True,30/12/20 22:11,People in NL tweeting me to say Dutch plan to roll out #AstraZeneca before #PfizerBioNTech because it’s easier to a… https://t.co/Z33psqG4c5,"['AstraZeneca', 'PfizerBioNTech']",Twitter for iPhone,2,9,False
1.34E+18,Konrad Yakabuski,"Montréal, Québec",Columnist/Chroniqueur @ The Globe and Mail/Le Devoir,14/04/09 20:46,3074,325,219,True,30/12/20 22:06,"On #vaccines, .@realDonaldTrump  did everything right #PfizerBioNTech #PfizerVaccine #modernavaccine #Moderna… https://t.co/hus4f9t00J","['vaccines', 'PfizerBioNTech', 'PfizerVaccine', 'modernavaccine', 'Moderna']",Twitter Web App,2,4,False
1.35E+18,NIH Collaboratory,Worldwide,"Supported by the NIH Common Fund, the Health Care Systems Research Collaboratory is intended to improve the way clinical trials are conducted.",25/10/12 15:51,1673,370,422,False,07/01/21 18:25,"📌 In #COVID19 Grand Rounds this Friday, Jan 8, Dr. @emilycob of @DukeMedSchool will share an overview of… https://t.co/LbVSzg6IGj",['COVID19'],TweetDeck,2,11,False
1.35E+18,mkbRNBSN😷#maskup#stayhome,minneapolis,"Registered Nurse turned outdoor enthusiast. Fueled by skiing, biking, hiking & walking Harrythedog; I am a mom, grandma, nurse and marathon canoeracer",14/03/10 23:39,112,764,25164,False,05/01/21 23:13,Got my COVID-19 Vaccine Dose #2 today #PfizerBioNTech https://t.co/k9BFecargV,['PfizerBioNTech'],Twitter for iPhone,0,1,False
1.35E+18,Ans Geurts 💥,"Arnhem, Gelderland",Dutch light | shadow worker - Pleiadian student | Lemurian healer - Aries Sun | Scorpio Moon | Gemini rising - A n o n  🙏🏻,08/06/15 13:13,272,416,20492,False,04/01/21 22:34,"Portuguese woman dies two days after getting Pfizer covid vaccine | Daily Mail Online
#Vaccinatie #vaccin… https://t.co/unkHYlrbbB","['Vaccinatie', 'vaccin']",Twitter for iPad,0,0,False
1.35E+18,Ian S Soriano #WearAMask,"Philadelphia, PA","🇵🇭 Husband, Dad, @upmedalumni, @CleveClinicFL, @SurgeryEinstein, Section Chief, GI Surgery - Pennsy, Assoc Prof @PennSurgery, Tweets are my own",30/11/16 20:23,1615,1817,19811,False,04/01/21 4:44,It’s been almost 15 hours since my #PfizerBioNTech #CovidVaccine dose and other than some dull soreness directly un… https://t.co/kWuo8nzWmV,"['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,1,13,False
1.35E+18,Grizzle Guts 🐸,🌍 ,,23/09/19 14:10,13,47,916,False,02/01/21 22:52,"#oxfordastrazeneca
#PfizerBioNTech
#PfizerVaccine
#OxfordVaccine
#COVID19
#Covid19UK

#FollowTheScience

Follow wha… https://t.co/WFmc8uvA62","['oxfordastrazeneca', 'PfizerBioNTech', 'PfizerVaccine', 'OxfordVaccine', 'COVID19', 'Covid19UK', 'FollowTheScience']",Twitter for Android,1,1,False
1.35E+18,Esuene,,"Live like today's your last, be inclusive but principled, deepen your perceptive powers. I share all things #lovable, #chaste & #data-driven. I control me.",13/12/14 19:56,235,1147,15639,False,02/01/21 12:52,"@BenKentish So, we have the opportunity of finding out the protection limits of the #PfizerBioNTech vaccine after d… https://t.co/qsXD2gGB5O",['PfizerBioNTech'],Twitter for Android,1,1,False
1.35E+18,SUJ 😷,United States,Brown. Immigrant. Queer (He/Them). Progressive Patriot. Lifelong learner. ✊🏽🌈🗽🕌🇺🇸♻️♿️🚺 #BillsMafia #BLM,21/01/16 1:48,576,628,265,False,02/01/21 12:49,This is literally a GRAVE decision! There is NO data to support the efficacy of the #PfizerBioNTech vaccine after 2… https://t.co/yl8TK1YrK1,['PfizerBioNTech'],Twitter for iPhone,2,0,False
1.35E+18,SonicHammer,"England, United Kingdom","Critic, Analyst, Reviewer, Campaigner, Promoter, Activist and Reformer.
Commercial, Social, Political, Health, Education, Military, Judicial & Economic.",15/11/12 23:05,53,604,1037,False,02/01/21 12:23,"@SkyNews Over 300 Americans left in a vegetative state after having #PfizerBioNTech #CovidVaccine 
People need to w… https://t.co/d2OBZQ5lSb","['PfizerBioNTech', 'CovidVaccine']",Twitter for Android,0,0,False
1.35E+18,Tamina Rashell 💙 #RejoinEU,,"Pro EU  & Value NHS.  Interests Travel, Politics & theatre /film.  Retweets not endorsements.",18/12/19 18:27,3163,5000,67308,False,02/01/21 12:21,@SkyNews @SkyNewsAdele A clear message that supports the science. #Biontech #PfizerBioNTech,"['Biontech', 'PfizerBioNTech']",Twitter Web App,1,1,False
1.35E+18,Catherine Pitman,Plymouth,,07/02/09 13:36,94,374,2965,False,02/01/21 11:49,Fully vaccinated for Covid 19 the best gift of 2021 thanks to all who helped &amp; test this vaccine. If you are offere… https://t.co/B2hqoGBEMa,,Twitter for iPhone,2,9,False
1.35E+18,Elfie,Manchester,Mancunian. Blue. Feminist. #DontVoteTory,02/02/09 18:20,99,1687,1681,False,02/01/21 11:33,@SkyNewsBreak She obviously forgot to add “and 2nd dose of #PfizerBioNTech vaccine must be taken at 3 weeks as per… https://t.co/oKsWwBzftJ,['PfizerBioNTech'],Twitter for iPhone,2,11,False
1.35E+18,Patrick Haseldine,England,"Emeritus Professor of Lockerbie Studies

(http://t.co/owelvYC1EC)",19/10/09 21:35,526,1362,18458,False,02/01/21 11:19,"@EPPiC_Chris Your next appointment should be 23/01/21 to comply with #PfizerBioNTech dosage schedule, which recomme… https://t.co/h7oZflKJPW",['PfizerBioNTech'],Twitter Web App,0,0,False
1.35E+18,Matt Morris,,Often found exploring the space where human behaviour meets residual data.,01/01/21 19:10,2,17,7,False,02/01/21 11:03,"Vaccine supply is good, @Tesco and @BrewDog have offered distribution infrastructure - just need a government to jo… https://t.co/jVp8pJNs9L",,Twitter for Android,0,0,False
1.35E+18,Sue Reeve ♥️🧡💛💚💙💜🇪🇺🇪🇺🏳️‍🌈🏳️‍🌈,Glasgow environs.,"Londoner now living in Glasgow suburbs via The Cotswolds & Manchester. Likes news & current affairs, local produce, cricket, cats. Rebellious Catholic. I❤️Mcr",28/12/10 19:17,1391,2204,57707,False,02/01/21 10:58,@LcdViews @MichaelLCrick A friend who has come out of retirement to give #CovidVaccine reports the change in timing… https://t.co/D7194hZdc6,['CovidVaccine'],Twitter for Android,0,5,False
1.35E+18,jaxxmanc,,Musicologist/Halloweenist,09/02/09 15:31,353,127,15969,False,02/01/21 10:58,#vaccination US CDC data shows a 2.36% adverse reaction to the jab UK have vaccinated 944K 2.36% of this would mean… https://t.co/41jIqspBvQ,['vaccination'],Twitter for iPhone,0,0,False
1.35E+18,margaret,"Cork, Ireland","cANP Acute Oncology CUH. Advocating for cancer patients to have access to the right care, in the right place, at the right time. All views are my own.",03/04/14 11:36,148,163,476,False,02/01/21 10:52,Delighted to receive my #PfizerBioNTech vaccine today in @CUH_Cork. A huge and heartfelt thank you to the most amaz… https://t.co/bTwygsDg6I,['PfizerBioNTech'],Twitter for Android,0,42,False
1.35E+18,Priscilla lynch,,Head of Health & Wellbeing Cork Kerry Community Healthcare. Tweets are my own personal views follow @HSElive for official comments.,09/08/15 12:17,813,624,7803,False,02/01/21 10:51,Great collaboration with @CorkKerryCH &amp; @HrSswhg initial roll out #CovidVaccine #CKCH @macotead receiving her vacci… https://t.co/1Mbl68ICIy,"['CovidVaccine', 'CKCH']",Twitter for iPhone,2,31,False
1.35E+18,hedi,London,,09/05/10 10:50,3,6,91,False,02/01/21 10:50,"@DailyMailUK Good decision, I am happy Pfizer got involved, I wouldn’t trust the “Experts “ in this country. Every… https://t.co/OPKvbpSl0Z",,Twitter Web App,0,1,False
1.35E+18,Shinil Payamal,"Pune, India","I am a Director at MarkoMon Impex Pvt. Ltd., an E-commerce company.",24/06/08 21:03,3860,1040,279767,False,02/01/21 9:35,"How #Israel launched the world’s fastest #COVID19 vaccination drive💉
https://t.co/VSuytqFq3S
#Coronavirus… https://t.co/Bda1dpoTW6","['Israel', 'COVID19', 'Coronavirus']",Twitter Web App,0,0,False
1.35E+18,MosheArditiMD,,"Prof of Pediatrics and Biomedical Sciences Cedars Sinai Medical Center. Los Angeles. Director, Division of Pediatric Infectious Diseases and Immunology",15/04/20 8:04,3738,626,4205,False,02/01/21 9:14,Thank you for this email. Indeed all vaccine makers including #PfizerBioNtech and #modernavaccine mutated the PRRA… https://t.co/1oFuxbrFEX,"['PfizerBioNtech', 'modernavaccine']",Twitter for iPhone,4,10,False
1.35E+18,🕷Financial Bear 3.5%,#KeepFightingMichael,"Pro the EU for the opportunities it offers citizens.Lower tax,less authority, power to the people not politicians. Love coffee,running, Formula-E",10/03/12 8:03,1676,900,29459,False,02/01/21 9:14,"@rhysblakely @adamboultonSKY #PfizerBioNTech tell me NO under no circumstances, #Moderna no reply, #AstraZeneca No.… https://t.co/hXO7GTKwJu","['PfizerBioNTech', 'Moderna', 'AstraZeneca']",Twitter for iPhone,1,1,False
1.35E+18,Harshad Shah,"Mumbai, India","Chartered Accountant , Social entrepreneur & Social Activist.",18/07/13 9:13,149,976,574,False,02/01/21 8:35,@asmo17 Is this not a American Media @Reuters attempt to create doubt &amp; discredit potential cheap competetior Briti… https://t.co/tTznSPUZ4C,,Twitter Web App,0,1,False
1.35E+18,Rob.B.S. 🏍 🎸🥁,"Currently: STOWMARKET, UK.","Guitarist, Drummer, ‘Harp’ Player, ICE MotorCyclist & Electric Car Driver. Love Music. Loath Corrupt Politicians & Ill Informed Opinion. Still ‘Shielding’. 🥴",26/03/20 10:13,5,40,288,False,02/01/21 7:57,"Will someone in our corrupt, crony-loving Govt explain the efficacy of a 12 week, second dose, delay when… https://t.co/I5olb32101",,Twitter for iPad,0,0,False
1.35E+18,Leonardo Castelli,Kempen/ Flanders ,Freedom above all ⚠️ Everyone is equal 🔆 pro-One World but w/o the elite running it 🌐Animals💕 Anti-Zionisme ✡️ Politics = to divide humanity,17/07/20 18:43,352,919,3865,False,02/01/21 7:19,"😮😳🤔 #PfizerBioNTech vaccin not developed in lab but behind pc, and in couple days https://t.co/Egk2xcH7ZY",['PfizerBioNTech'],Twitter for iPhone,0,1,False
1.35E+18,Liza Saguto,Southern California,"PharmD, science communicator, Martian farmer & technical writer @LABiohackers, @NASASocial alum, #scicomm, gymnast/aerial artist",11/12/12 7:46,413,608,6907,False,02/01/21 7:11,"Today I had soreness at the injection site, a low grade fever, body aches, and a bit of nausea. This is the body bu… https://t.co/6gX0AOq4kf",,Twitter for iPad,0,0,False
1.35E+18,Liza Saguto,Southern California,"PharmD, science communicator, Martian farmer & technical writer @LABiohackers, @NASASocial alum, #scicomm, gymnast/aerial artist",11/12/12 7:46,413,608,6907,False,02/01/21 7:02,On the last day of 2020 I administered #CovidVaccine at a clinic at a skilled nursing facility and got my first dos… https://t.co/8k9YHxSBSc,['CovidVaccine'],Twitter for iPad,0,2,False
1.35E+18,🕷Financial Bear 3.5%,#KeepFightingMichael,"Pro the EU for the opportunities it offers citizens.Lower tax,less authority, power to the people not politicians. Love coffee,running, Formula-E",10/03/12 8:03,1676,900,29459,False,02/01/21 5:41,@Yazzy_321 @VesperUK @PippaCrerar @pfizer should stop shipping the vaccine to ANY country breaking with their proto… https://t.co/4o95zDyPQ0,,Twitter for iPhone,3,13,False
